"Sample","K_bio1","K_bio2","K_bio3","K_bio4","K_bio5","K_bio6","K_bio7","K_bio8","K_bio9","K_bio10","K_bio11","K_bio12","K_bio13","K_bio14","K_bio15","K_bio16","K_bio17","K_bio18","K_bio19","P_bio1","P_bio2","P_bio3","P_bio4","P_bio5","P_bio6","P_bio7","P_bio8","P_bio9","P_bio10","P_bio11","P_bio12","P_bio13","P_bio14","P_bio15","P_bio16","P_bio17","P_bio18","P_bio19"
"869",0.959327953363255,0.760383268764629,0.374160232384323,0.590879309982777,0.880919108977359,0.84161321158667,0.745982225725168,0.96590552147374,0.812828305159177,0.955594540008143,0.849150571905565,1.10291408395087,1.04256253433728,0.923650652269811,0.504274861929641,1.03337115332821,0.942572532255455,1.07272973161988,0.926382165383351,0.001,0.001,0.044,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"870",0.92759053075611,0.731603952489397,0.37625448052479,0.551608181812176,0.853663707471683,0.80317678975017,0.699115550263615,0.933400735221639,0.789818220250603,0.924590246769779,0.819820704261409,1.01294783049064,0.983260875982447,0.849634560507052,0.495664069634286,0.971318736872142,0.864680973763361,1.01327957066853,0.84997677507573,0.001,0.001,0.019,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"871",1.02778944655132,0.810911543052015,0.451295010026934,0.601460539913228,0.971940286187203,0.872611198740664,0.759361120266491,1.03879614230559,0.875119122516521,1.02937919873677,0.90102955759933,1.04051749820564,1.06527298329527,0.874697890464154,0.588229537282442,1.0480209512429,0.883704658373772,1.07345662402135,0.88428435034548,0.001,0.001,0.018,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"872",0.958886607935552,0.691289988389641,0.369633513181908,0.527259386602508,0.869850005835871,0.808944068999294,0.662856792690434,0.96535905851635,0.806252761887397,0.951564790188433,0.833466799259537,0.901227107842357,0.877082650152416,0.80425282614454,0.464774179826376,0.853878437076045,0.815187327283688,0.927922628013152,0.791071550901927,0.001,0.001,0.016,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"873",0.917719311711413,0.738099554134574,0.468546372266301,0.63063962485687,0.829318373067681,0.843162960222916,0.74943882139632,0.872125018700349,0.841174861344611,0.870050218406584,0.865704901925793,0.955248397185399,0.951539966786961,0.857899157329384,0.55796729973811,0.93425909266151,0.863360357626631,0.969835870062043,0.858450089370501,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"874",0.961297809040931,0.807631801137669,0.400381354976454,0.586738715759645,0.917551966443374,0.840276788725175,0.75513911497571,0.982022456526515,0.818942307864163,0.977299483849814,0.848880461780821,1.1481384491603,1.13211044389149,0.902862381827078,0.564518501729106,1.13254938071678,0.922653602762458,1.12300406865632,0.934460469225192,0.001,0.001,0.178,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"875",0.952532611449075,0.748404113702849,0.373495422725288,0.523267260321842,0.882886064796242,0.809837603007892,0.689310649668822,0.966669025513377,0.799164190476891,0.959294408955578,0.825558847748997,1.00937675360698,0.985928366855722,0.818903421197905,0.489181297616293,0.983955483115272,0.831706869030934,0.999226665650028,0.833493699592088,0.001,0.001,0.0920000000000001,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"876",0.967775743730687,0.714485776441227,0.466672404188662,0.612114883873821,0.866537651528927,0.853491975874795,0.7167153311725,0.946453981952653,0.857606902413174,0.941025069295426,0.882813946252998,1.03272029197191,1.03797445090845,0.890828268748911,0.603765905889292,1.0247420772818,0.901844506366035,1.01489979166332,0.912251160167763,0.001,0.001,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"877",1.01011306469647,0.735697033210293,0.449119436747787,0.595009316467575,0.880378461512774,0.882538063690423,0.708963660936051,0.960744987787788,0.900113279323881,0.949650723670985,0.92608231734845,1.05306964427275,0.987013278406343,0.943651290937772,0.521597273902832,0.974529774141007,0.95896972892704,1.02904417566524,0.935338084744296,0.001,0.001,0.006,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"878",0.940109657729231,0.692917527337888,0.387440882842139,0.526616452186258,0.853790332840757,0.789846868727972,0.661198135798688,0.940169096254123,0.783913776929607,0.937196473055212,0.81235836216448,1.04018478321971,0.998708295730814,0.855386596141218,0.48885868043375,0.994874243759519,0.868985354142297,0.993085698701568,0.87838965220483,0.001,0.001,0.033,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"879",0.880267272302784,0.739018998968912,0.348621940778481,0.522571075388758,0.877165012896398,0.747526286242951,0.689392024651042,0.934598679435971,0.726821319177899,0.926384718557302,0.755286920818423,0.915898518871546,0.930503927557441,0.753293073760202,0.499502921265916,0.914349902440811,0.766275172938069,0.936809781461233,0.770837375372604,0.001,0.001,0.0890000000000001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.006,0.001,0.001,0.001,0.001
"880",1.08007895321427,0.792524348081927,0.475870541346696,0.654449103665793,0.927383859573492,0.96957475109897,0.788474571912609,1.01787810612512,0.962641808365564,1.01273299213705,0.993181401828801,1.22137797600278,1.1483923702366,1.03145838590204,0.567631269251263,1.14698750815894,1.04914036888831,1.1922007698986,1.03235286486201,0.001,0.001,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"881",0.920100227762162,0.694438281152098,0.396512678383415,0.540076443112027,0.819672390505572,0.805688563228982,0.66721235375374,0.893402198042186,0.807647908556592,0.887054416813195,0.831433288017862,1.00755470239278,0.966402395052243,0.853039193285405,0.502835278443933,0.961224595250803,0.868141402811036,0.975307817113409,0.866844097798361,0.001,0.001,0.01,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"882",1.04665288719025,0.748700209025232,0.387858526804728,0.568180449360505,0.96124985895255,0.869128594595705,0.723650015351039,1.05699393060858,0.869683282014008,1.04717770756858,0.899175161390899,1.11632519310359,1.09340171109341,0.898411520305346,0.534228284870101,1.08488424777977,0.916486586563165,1.11611680168347,0.913954950800522,0.001,0.001,0.0790000000000001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.001
"883",1.06055758401668,0.721095039694011,0.423883709424028,0.600270839170334,0.923096700107772,0.901054445480367,0.728307451891842,1.03168134355995,0.901824722240618,1.02123730599099,0.937796103529424,1.19674821817599,1.1410619046418,1.01206613494028,0.516366386051097,1.11941792114009,1.03086585573633,1.18675465198199,1.00357836223713,0.001,0.001,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"884",0.862876500944988,0.650299069931611,0.320700640754714,0.511219163808246,0.792996758796978,0.740799208251809,0.642074456337892,0.863601275495065,0.733911185411662,0.857074420464511,0.762401103165821,1.05509191512843,0.986609618908928,0.835787513386941,0.436077601810002,0.984758148363917,0.86033416459647,1.00588971115085,0.849788579380974,0.001,0.001,0.07,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.008,0.001,0.001,0.001,0.001
"885",1.0063639199477,0.725659849583091,0.445681968227654,0.586637003935776,0.87161919149972,0.876556382797824,0.710407872612498,0.97940218484301,0.868102808480022,0.973019471540387,0.897523434123397,1.13860183407667,1.12466633078891,0.931406279015841,0.574447074842343,1.11507562660944,0.948428890323781,1.11313854998333,0.954270357061112,0.001,0.001,0.009,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"886",1.00967372525452,0.712578280942431,0.428659804976165,0.574322652779313,0.895950830263487,0.878367267722323,0.696661689921209,0.985928189449785,0.876313651373523,0.980545598557579,0.902585080355592,1.07397115984554,1.0599680482071,0.900335741190833,0.567777552389807,1.04866059688829,0.915654890990958,1.07550622469087,0.915448857232921,0.001,0.001,0.005,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"887",0.979378951780498,0.720271019547618,0.431258984244562,0.609933028230838,0.823210823078757,0.878320539481384,0.724039558132572,0.912678709191635,0.878515067236243,0.910674192098927,0.90929218254589,1.17378156826142,1.13460554429781,0.982857665111824,0.565818895398754,1.12908213686445,1.00037920706336,1.13139592079026,1.00628913083654,0.001,0.001,0.012,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"888",0.879854831765156,0.709000445116456,0.392693650174716,0.557679380501922,0.813935197540624,0.784995989545981,0.685464563611559,0.871567455375511,0.778624022920441,0.867894524827633,0.801588529357253,0.966199321913955,0.951514403039848,0.802579985833839,0.525270839545158,0.946782798618099,0.817954534145983,0.95346609338345,0.828060526106549,0.001,0.001,0.039,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"889",1.01369321789687,0.807751330955136,0.397347676252767,0.571389150106671,0.953222001878404,0.861759104476474,0.752691428167196,1.03095033699401,0.839616358912213,1.0245999200735,0.870615909992445,1.08507028705776,1.09221605081346,0.865894683828143,0.551011615386725,1.08489696625753,0.879273247371757,1.07897098598298,0.897033117213698,0.001,0.001,0.063,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"890",1.06241890710196,0.830468553159228,0.410621185764557,0.608502986484019,1.02981957382355,0.89249786080845,0.780037728222842,1.11787928517073,0.875326252736139,1.10698654229132,0.907165556070537,1.07313070526142,1.10102598251648,0.900609895140462,0.591655432699439,1.07297859163668,0.913759840006084,1.12358061710679,0.90445828838872,0.001,0.001,0.046,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"891",1.02126904966694,0.809789920168474,0.377303191459317,0.584172390892408,0.925726521471527,0.895989012223075,0.772709115908476,1.02586552512193,0.857019053171879,1.01507532498888,0.894505997987188,1.2282640709279,1.17167199892525,0.964544225719478,0.515056274630883,1.16878714835755,0.987914619976424,1.21376664072024,0.967843847257219,0.001,0.001,0.06,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"892",1.04067803646125,0.787404150097516,0.433403964321989,0.679722413148094,0.947534168768239,0.917362790604025,0.808359125138429,1.01967138746585,0.912551893691844,1.01705219311568,0.945639166698031,1.35474123966727,1.27704476281245,1.11393060157038,0.612180295049112,1.27968045535876,1.13801815564543,1.26388217049528,1.13617315016013,0.001,0.001,0.018,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"893",0.939618519482981,0.683394042112949,0.361362004404715,0.550353803146353,0.83444999663174,0.809647383340274,0.685617985859919,0.914654289780271,0.802032181975936,0.912040503291849,0.834880281219458,1.1462252104105,1.10270186692557,0.901762090921732,0.516464691073923,1.10095560702431,0.926902445209261,1.08926018063581,0.93513073634041,0.001,0.001,0.0810000000000001,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.001
"894",1.05764113355673,0.700413455385849,0.42656222318502,0.566757244739445,0.90320763194373,0.88169561032593,0.684790145417862,1.01350618013475,0.892581202698372,1.0071492853291,0.928167717563894,1.18346146355405,1.15536312621794,0.980545925283962,0.540159413952486,1.13598255426972,0.998603192037612,1.1899378715321,0.978659967278477,0.001,0.001,0.006,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"895",0.931262915632651,0.651744235413553,0.370113915955406,0.52997791206358,0.808878307406056,0.805859931994173,0.64273795487197,0.89207719103467,0.812958999805092,0.888236327218178,0.840760351177691,1.10737616995796,1.06072961723264,0.894585780393185,0.510940744130996,1.0618268678484,0.915705019135599,1.05360430296859,0.925705798107832,0.001,0.001,0.012,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"896",0.886239960963294,0.652274471313659,0.342256625616316,0.504618913267534,0.846427019557358,0.746042421996615,0.625233530816198,0.906762154758972,0.747210249561326,0.895621866653327,0.770549739991737,0.888761044275185,0.855114803659321,0.752209961256984,0.434518353791889,0.839842258748859,0.771893438211844,0.900567351867216,0.751464870754823,0.001,0.001,0.024,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.001
"897",0.903115226209303,0.727794452872549,0.461160839081789,0.549256590900677,0.855852346398613,0.78626721459837,0.683727630706664,0.906247320893907,0.791368752510239,0.902529535034826,0.809175407577313,0.924474155633602,0.955175041145713,0.784021911047181,0.565362167739175,0.942301670346862,0.790801495428066,0.941974447572926,0.803472441362655,0.001,0.001,0.007,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"898",0.962548093622351,0.803910220476741,0.40833144421386,0.586450333795294,0.935139336244086,0.823890234199594,0.752584408603584,1.01107878970281,0.804515743020719,0.995858631758848,0.835492027808659,1.11208498670369,1.09208187828984,0.91121348318978,0.53616365331304,1.07669584380287,0.931288988667136,1.15277509308238,0.899311659251758,0.001,0.001,0.036,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.006,0.001,0.001,0.001,0.001
"899",0.929990237451661,0.792936617916132,0.387915936373067,0.578646191470214,0.877398317623952,0.829639498869615,0.757797364851976,0.947782294460491,0.790197829171487,0.9384231316094,0.822713015815268,1.09276603783365,1.11485017754261,0.862985644016752,0.543474125811288,1.09508291456598,0.884144718046903,1.14461804225624,0.868181433038441,0.001,0.001,0.102,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.01,0.001,0.001,0.001,0.001
"900",0.890894164313131,0.653005560495162,0.325876121336341,0.486673267216255,0.821157620070904,0.739925838341868,0.616159556838353,0.898487982838762,0.740347794774576,0.890645259546869,0.768025465054281,0.985673132556344,0.936653185355695,0.794753789883369,0.437314104096025,0.934131583977812,0.811549211547219,0.912689968046184,0.826328998592533,0.001,0.001,0.038,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"901",0.99887427466733,0.719671871920457,0.450254279652328,0.617481761210804,0.868859427389989,0.888280158328664,0.726642754675064,0.937665748824469,0.89477774182511,0.937570331022951,0.923219949383887,1.02732663237852,1.0056360522484,0.909671966621062,0.565341903788235,0.994292080980854,0.916232557696015,0.991633490898566,0.929375770497018,0.001,0.001,0.005,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"902",1.05143842026911,0.818844885245176,0.426821035576383,0.613177455252146,0.963031287144555,0.910002838132286,0.771101696563039,1.05305602459008,0.905683597548418,1.04069992650228,0.934277598653416,1.13544159243301,1.10313208103869,0.937624495947783,0.558154944810492,1.09390473754104,0.95660520047278,1.14875123506458,0.940188191858863,0.001,0.001,0.056,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.001
"903",0.951426396412937,0.708970511151556,0.386355339532077,0.553523567429972,0.872852082989233,0.820895697894338,0.68787554286275,0.962500460684549,0.804246974988983,0.946477614422938,0.833980124402052,1.02209024414933,0.980547788731086,0.871316374203933,0.476158944227067,0.959836448818744,0.892438158610735,1.05221322019363,0.850065139981702,0.001,0.001,0.018,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"904",1.02061945390128,0.766849678951269,0.375583664735165,0.583124867642559,0.92259471379283,0.882718143291519,0.744725367000392,1.02052352527302,0.863321652718553,1.00617490149524,0.898094076531556,1.0678851720314,1.00092879401258,0.9181488330377,0.48013044914814,0.985267555931742,0.933730563454446,1.06506841094264,0.9013176059355,0.001,0.001,0.0730000000000001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.011,0.001,0.001,0.001,0.001
"905",1.01615542394783,0.767057693944519,0.45274155520184,0.637676646942383,0.958732947617947,0.874214854731104,0.758451935255243,1.04365666379755,0.869021715426605,1.03416959821498,0.89729305786936,1.0753761094505,1.0839438476873,0.905441817749673,0.614003327655465,1.06492959527161,0.925118442640852,1.0763313136304,0.930515376750684,0.001,0.001,0.02,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"906",1.01747189217542,0.825190081868567,0.402285620255989,0.661340917092873,0.909697558420023,0.921104919477128,0.825952568583904,0.993465181248932,0.888020166018861,0.986845384456651,0.924797420969862,1.2483007003611,1.18737404087859,1.06784525195482,0.559427315133424,1.17136718069197,1.08970275713797,1.24393715580066,1.04911234973641,0.001,0.001,0.032,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.006,0.001,0.001,0.001,0.001
"907",1.15177301447642,0.810958191164913,0.479482189096015,0.710553365004807,0.988238639732502,1.01973450919874,0.837731945577439,1.1000066994877,1.01198188725057,1.09532177599632,1.05106164944313,1.43097683660902,1.36923010614988,1.15424848425799,0.652026471175769,1.36886811920698,1.18238141570944,1.35118693170332,1.1969369360025,0.001,0.001,0.009,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"908",0.953648355461688,0.764634081306222,0.410950281824334,0.580037989682732,0.845954152805574,0.822908845094442,0.718670059758365,0.928939390931509,0.82691589712589,0.920517981750234,0.858131123007933,1.22663261176615,1.16285216695713,0.973891488095617,0.520375135435621,1.1606727638384,1.00206111361712,1.16380426922864,0.992432675339473,0.001,0.001,0.027,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
